grupo,idioma,linea,schema_completo,tarjeta_visible,autor_visible,texto_coincide,fecha_visible_si_schema
SCOOTER,pt,986,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Stathis Papadopoulos""},""datePublished"":""2017-06-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""A Natalie foi incrível e muito simpática connosco. Fez tudo o que lhe pedimos. O scooter era excelente. O preço é o melhor. Recomendamos esta loja de aluguer para as suas férias em Barcelona. Obrigado.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":986,""text"":""★★★★★ “A Natalie foi incrível e muito simpática connosco. Fez tudo o que lhe pedimos. O scooter era excelente. O preço é o melhor. Recomendamos esta loja de aluguer para as suas férias em Barcelona. Obrigado.” Stathis Papadopoulos Avaliação Google · 2017-06-10"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pt,994,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pt/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Johnny Zara""},""datePublished"":""2018-07-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Pessoas muito simpáticas, preços muito competitivos e scooters eficientes! Recomendo! Obrigado, até à próxima!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":994,""text"":""★★★★★ “Pessoas muito simpáticas, preços muito competitivos e scooters eficientes! Recomendo! Obrigado, até à próxima!!” Johnny Zara Avaliação Google · 2018-07-09"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,ca,930,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Gent agradable, bon preu i scooters excel·lents!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":930,""text"":""★★★★★ “Gent agradable, bon preu i scooters excel·lents!” Tony iL Ressenya de Google · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,ca,938,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""elli Pe""},""datePublished"":""2023-07-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Llogar un scooter va ser ràpid, senzill i molt barat.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":938,""text"":""★★★★★ “Llogar un scooter va ser ràpid, senzill i molt barat.” elli Pe Ressenya de Google · 2023-07-23"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,ca,946,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Johnny Zara""},""datePublished"":""2018-07-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Gent molt amable, preus supercompetitius i scooters eficients! Ho recomano! Gràcies, a la pròxima!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":946,""text"":""★★★★★ “Gent molt amable, preus supercompetitius i scooters eficients! Ho recomano! Gràcies, a la pròxima!!” Johnny Zara Ressenya de Google · 2018-07-09"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,ca,954,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Kristof Keleti""},""datePublished"":""2019-06-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""La meva millor experiència de lloguer de scooter! Personal molt amable i servicial! La moto i tot va ser perfecte! Molt recomanable.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":954,""text"":""★★★★★ “La meva millor experiència de lloguer de scooter! Personal molt amable i servicial! La moto i tot va ser perfecte! Molt recomanable.” Kristof Keleti Ressenya de Google · 2019-06-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,ca,962,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Marwan Hatem""},""datePublished"":""2019-05-22"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Scooter molt bo, net, casc net :) Personal increïble. Gràcies.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":962,""text"":""★★★★★ “Scooter molt bo, net, casc net :) Personal increïble. Gràcies.” Marwan Hatem Ressenya de Google · 2019-05-22"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,ca,970,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/cat/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Ollie Olney""},""datePublished"":""2017-09-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Fantàstic per llogar un scooter a un preu assequible, comparat amb els principals proveïdors de Barcelona! Vam llogar un scooter per un dia i ens va agradar tant que el vam llogar un dia més. La Natalia va ser encantadora i molt servicial :) Ho recomanaria a qualsevol persona que vulgui llogar aquí.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":970,""text"":""★★★★★ “Fantàstic per llogar un scooter a un preu assequible, comparat amb els principals proveïdors de Barcelona! Vam llogar un scooter per un dia i ens va agradar tant que el vam llogar un dia més. La Natalia va ser encantadora i molt servicial :) Ho recomanaria a qualsevol persona que vulgui llogar aquí.” Ollie Olney Ressenya de Google · 2017-09-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,sv,943,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Trevliga människor, bra pris och fantastiska scootrar!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":943,""text"":""★★★★★ “Trevliga människor, bra pris och fantastiska scootrar!” Tony iL Google-recension · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,sv,951,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""elli Pe""},""datePublished"":""2023-07-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Det gick snabbt, enkelt och var mycket billigt att hyra en scooter.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":951,""text"":""★★★★★ “Det gick snabbt, enkelt och var mycket billigt att hyra en scooter.” elli Pe Google-recension · 2023-07-23"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,sv,959,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Johnny Zara""},""datePublished"":""2018-07-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Mycket trevliga människor, superkonkurrenskraftiga priser och effektiva scootrar! Jag rekommenderar det verkligen! Tack, vi ses nästa gång!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":959,""text"":""★★★★★ “Mycket trevliga människor, superkonkurrenskraftiga priser och effektiva scootrar! Jag rekommenderar det verkligen! Tack, vi ses nästa gång!!” Johnny Zara Google-recension · 2018-07-09"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,sv,967,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Kristof Keleti""},""datePublished"":""2019-06-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Min bästa upplevelse av scooteruthyrning någonsin! Mycket trevlig och hjälpsam personal! Motorcykeln och allt annat var perfekt! Rekommenderas varmt.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":967,""text"":""★★★★★ “Min bästa upplevelse av scooteruthyrning någonsin! Mycket trevlig och hjälpsam personal! Motorcykeln och allt annat var perfekt! Rekommenderas varmt.” Kristof Keleti Google-recension · 2019-06-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,sv,975,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Marwan Hatem""},""datePublished"":""2019-05-22"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Mycket bra scooter, ren, ren hjälm :) Fantastisk personal. Tack.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":975,""text"":""★★★★★ “Mycket bra scooter, ren, ren hjälm :) Fantastisk personal. Tack.” Marwan Hatem Google-recension · 2019-05-22"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,sv,983,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/sv/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Ollie Olney""},""datePublished"":""2017-09-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Fantastiskt ställe för att hyra en scooter till ett rimligt pris jämfört med de stora uthyrarna i Barcelona! Vi hyrde en scooter för en dag och tyckte så mycket om den att vi hyrde den en dag till. Natalia var underbar och mycket hjälpsam :) Jag skulle rekommendera vem som helst att hyra här.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":983,""text"":""★★★★★ “Fantastiskt ställe för att hyra en scooter till ett rimligt pris jämfört med de stora uthyrarna i Barcelona! Vi hyrde en scooter för en dag och tyckte så mycket om den att vi hyrde den en dag till. Natalia var underbar och mycket hjälpsam :) Jag skulle rekommendera vem som helst att hyra här.” Ollie Olney Google-recension · 2017-09-26"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pl,997,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pl/scooter/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Maciej Bielawski""},""datePublished"":""2026-04-28"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Ostatniego dnia pobytu w Barcelonie wynajęliśmy tutaj skuter i to był strzał w 10. Dzięki maszynie 125cm3 zwiedziliśmy odległe zakamarki miasta. Sama obsługa w wypożyczalni jak i kontakt w jak najlepszym porządku. Polecam\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":997,""text"":""★★★★★ “Ostatniego dnia pobytu w Barcelonie wynajęliśmy tutaj skuter i to był strzał w 10. Dzięki maszynie 125cm3 zwiedziliśmy odległe zakamarki miasta. Sama obsługa w wypożyczalni jak i kontakt w jak najlepszym porządku. Polecam” Maciej Bielawski Opinia Google · 2026-04-28"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pl,1005,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pl/scooter/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Tony iL""},""datePublished"":""2025-04-24"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Mili ludzie, dobra cena i świetne skutery!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1005,""text"":""★★★★★ “Mili ludzie, dobra cena i świetne skutery!” Tony iL Opinia Google · 2025-04-24"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pl,1013,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pl/scooter/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""elli Pe""},""datePublished"":""2023-07-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Wynajem skutera był szybki, prosty i bardzo tani.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1013,""text"":""★★★★★ “Wynajem skutera był szybki, prosty i bardzo tani.” elli Pe Opinia Google · 2023-07-23"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pl,1021,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pl/scooter/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Johnny Zara""},""datePublished"":""2018-07-09"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Bardzo mili ludzie, wyjątkowo konkurencyjne ceny i sprawne skutery! Zdecydowanie polecam! Dziękuję, do następnego razu!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1021,""text"":""★★★★★ “Bardzo mili ludzie, wyjątkowo konkurencyjne ceny i sprawne skutery! Zdecydowanie polecam! Dziękuję, do następnego razu!!” Johnny Zara Opinia Google · 2018-07-09"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pl,1029,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pl/scooter/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Marwan Hatem""},""datePublished"":""2019-05-22"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Bardzo dobry skuter, czysty, kask czysty :) Wspaniała obsługa. Dziękuję.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1029,""text"":""★★★★★ “Bardzo dobry skuter, czysty, kask czysty :) Wspaniała obsługa. Dziękuję.” Marwan Hatem Opinia Google · 2019-05-22"",""links"":[]}",SÍ,SÍ,SÍ
SCOOTER,pl,1037,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/pl/scooter/#google-review-6"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Ollie Olney""},""datePublished"":""2017-09-26"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Fantastyczne miejsce na wynajem skutera w przystępnej cenie w porównaniu z największymi wypożyczalniami w Barcelonie! Wynajęliśmy skuter na jeden dzień, a potem spodobał nam się tak bardzo, że wynajęliśmy go na kolejny dzień. Natalia była przemiła i bardzo pomocna :) Poleciłbym każdemu wynajem w tym miejscu.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":1037,""text"":""★★★★★ “Fantastyczne miejsce na wynajem skutera w przystępnej cenie w porównaniu z największymi wypożyczalniami w Barcelonie! Wynajęliśmy skuter na jeden dzień, a potem spodobał nam się tak bardzo, że wynajęliśmy go na kolejny dzień. Natalia była przemiła i bardzo pomocna :) Poleciłbym każdemu wynajem w tym miejscu.” Ollie Olney Opinia Google · 2017-09-26"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,en,985,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Yassine Souri""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Best Rollers 🛼 rental spot , You can go alongside Barceloneta. Amazing time and experience. The owner is also a wonderful guy. I recommend a lot\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""},""datePublished"":""2026-07-30""}","{""line"":985,""text"":""★★★★★ “Best Rollers 🛼 rental spot , You can go alongside Barceloneta. Amazing time and experience. The owner is also a wonderful guy. I recommend a lot” Yassine Souri Google review · 2026-07-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,en,993,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Islem lahami""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""The best place to rent skates in Barcelona ❤️\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""},""datePublished"":""2026-05-30""}","{""line"":993,""text"":""★★★★★ “The best place to rent skates in Barcelona ❤️” Islem lahami Google review · 2026-05-30"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,en,1001,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Zarya""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Amazing place to rent your chosen wheel fun and ride around the area or of course if braver on the beach promenade, which is right round the corner! Our Argentinian host was super lovely and even taught us how to skate as some of us had never been on before. Can't recommend enough that place!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""},""datePublished"":""2023-04-25""}","{""line"":1001,""text"":""★★★★★ “Amazing place to rent your chosen wheel fun and ride around the area or of course if braver on the beach promenade, which is right round the corner! Our Argentinian host was super lovely and even taught us how to skate as some of us had never been on before. Can't recommend enough that place!” Zarya Google review · 2023-04-25"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,en,1009,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Pierre L""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Great place to rent skates in Barcelona. We rented both inline skates (rollerblades) and classic 4-wheel roller skates. Everything was in good condition, the staff was helpful and the location near the beach is perfect for skating. Highly recommended if you're looking for inline skate or roller skate rental in Barcelona.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""},""datePublished"":""2026-08-10""}","{""line"":1009,""text"":""★★★★★ “Great place to rent skates in Barcelona. We rented both inline skates (rollerblades) and classic 4-wheel roller skates. Everything was in good condition, the staff was helpful and the location near the beach is perfect for skating. Highly recommended if you're looking for inline skate or roller skate rental in Barcelona.” Pierre L Google review · 2026-08-10"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,en,1017,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Bailey Brooke""},""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""My boyfriend and I rented a pair of skates and bike to go up the board walk and it was so fun! The owners were so sweet and helpful and the price was great! Very happy with this place and will come back.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""},""datePublished"":""2026-04-04""}","{""line"":1017,""text"":""★★★★★ “My boyfriend and I rented a pair of skates and bike to go up the board walk and it was so fun! The owners were so sweet and helpful and the price was great! Very happy with this place and will come back.” Bailey Brooke Google review · 2026-04-04"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,es,982,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Alquilamos patines en línea en Barcelona en nuestras vacaciones,, tambien tienen patines de 4 ruedas, esta situada en la Vila Olimpica, al lado del paseo maritimo ycerca de la Barceloneta. Buen precio y una atenci¡on genial, lo recomiendo .100x100\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":982,""text"":""★★★★★ “Alquilamos patines en línea en Barcelona en nuestras vacaciones,, tambien tienen patines de 4 ruedas, esta situada en la Vila Olimpica, al lado del paseo maritimo ycerca de la Barceloneta. Buen precio y una atenci¡on genial, lo recomiendo .100x100” Sonia · Reseña de Google · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,es,983,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Luz""},""datePublished"":""2026-03-08"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Hemos venido al puerto olímpico a patinar con mi hijo y nos ha ido genial la equipación. El trato muy agradable también, muchas gracias!!\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":983,""text"":""★★★★★ “Hemos venido al puerto olímpico a patinar con mi hijo y nos ha ido genial la equipación. El trato muy agradable también, muchas gracias!!” Luz · Reseña de Google · 2026-03-08"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,es,984,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/rollerblades/#google-review-3"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Cristhian Oscar Heredia Rejas""},""datePublished"":""2025-06-23"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Experiencia increíble. Todo fue genial, la atención, el material y las instrucciones previas antes del uso de los patines. 💯 Recomendable. La dueña se preocupa que tengas todo, muy atenta y cordial. Repetiré.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":984,""text"":""★★★★★ “Experiencia increíble. Todo fue genial, la atención, el material y las instrucciones previas antes del uso de los patines. 💯 Recomendable. La dueña se preocupa que tengas todo, muy atenta y cordial. Repetiré.” Cristhian Oscar Heredia Rejas · Reseña de Google · 2025-06-23"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,es,985,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/rollerblades/#google-review-4"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Greta Mirizzi""},""datePublished"":""2025-12-19"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Experiencia súper! Las chicas fueron súper gentiles, me eligieron unos patines perfectos y me recomendaron la ruta! Unas amores. Eficiente y barato! Gracias!!! <333\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":985,""text"":""★★★★★ “Experiencia súper! Las chicas fueron súper gentiles, me eligieron unos patines perfectos y me recomendaron la ruta! Unas amores. Eficiente y barato! Gracias!!! <333” Greta Mirizzi · Reseña de Google · 2025-12-19"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,es,986,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/es/rollerblades/#google-review-5"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""xavier barrachina canovas""},""datePublished"":""2026-01-04"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Alquile unosbm patines en linea y el precio está genial, con protecciónesbpara las manos incluidas, lo mejor😊\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":986,""text"":""★★★★★ “Alquile unosbm patines en linea y el precio está genial, con protecciónesbpara las manos incluidas, lo mejor😊” xavier barrachina canovas · Reseña de Google · 2026-01-04"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,fr,921,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/rollerblades/#google-review-1"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Anirbas Anirbas""},""datePublished"":""2023-09-10"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Nous avons pris des rollers là-bas, Je conseille sans parler du vendeur qui était d’une gentillesse merci à lui\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":921,""text"":""★★★★★ “Nous avons pris des rollers là-bas, Je conseille sans parler du vendeur qui était d’une gentillesse merci à lui” Anirbas Anirbas · Avis Google · 2023-09-10"",""links"":[]}",SÍ,SÍ,SÍ
ROLLERBLADES,fr,922,"{""@type"":""Review"",""@id"":""https://rentalscooterbarcelona.com/fr/rollerblades/#google-review-2"",""itemReviewed"":{""@id"":""https://rentalscooterbarcelona.com/#business""},""author"":{""@type"":""Person"",""name"":""Sonia""},""datePublished"":""2026-05-20"",""reviewRating"":{""@type"":""Rating"",""ratingValue"":5,""bestRating"":5,""worstRating"":1},""reviewBody"":""\""Nous avons loué des rollers en ligne à Barcelone pendant nos vacances. Ils ont aussi des patins à quatre roues. La boutique se trouve à la Vila Olímpica, à côté de la promenade maritime et près de la Barceloneta. Bon prix et excellent accueil, je recommande à 100 %.\"""",""publisher"":{""@type"":""Organization"",""name"":""Google""}}","{""line"":922,""text"":""★★★★★ “Nous avons loué des rollers en ligne à Barcelone pendant nos vacances. Ils ont aussi des patins à quatre roues. La boutique se trouve à la Vila Olímpica, à côté de la promenade maritime et près de la Barceloneta. Bon prix et excellent accueil, je recommande à 100 %.” Sonia · Avis Google · 2026-05-20"",""links"":[]}",SÍ,SÍ,SÍ
