prioridad,punto,gravedad,pagina,idioma,ruta,elemento,actual,propuesta,estado,evidencia
2,U03,MEDIO,14_BLOG_BIKE,pl,PAGINAS/14_BLOG_BIKE/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/bike/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 471, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,pt,PAGINAS/14_BLOG_BIKE/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/bike/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,14_BLOG_BIKE,sv,PAGINAS/14_BLOG_BIKE/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/bike/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,ca,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/lloguer-patins-linia-barcelona-per-hores/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,de,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/de/index.html,https://rentalscooterbarcelona.com/de/blog/inlineskates-stundenweise-mieten-barcelona/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,en,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/en/index.html,https://rentalscooterbarcelona.com/blog/hourly-inline-skate-rental-barcelona/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,es,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/es/index.html,https://rentalscooterbarcelona.com/es/blog/alquiler-patines-linea-barcelona-por-horas/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 372, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 474, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,fr,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/location-rollers-en-ligne-barcelone-heure/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,it,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/it/index.html,https://rentalscooterbarcelona.com/it/blog/noleggio-pattini-linea-barcellona-a-ore/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 379, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 483, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,nl,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/inline-skates-huren-barcelona-per-uur/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 377, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 481, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,pl,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/wynajem-rolek-na-godziny-barcelona/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 379, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 483, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,pt,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/aluguer-patins-linha-barcelona-a-hora/#webpage.dateModified,"[""2026-07-26"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-26\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,15_BLOG_HOURLY_INLINE_SKATE_RENTAL,sv,PAGINAS/15_BLOG_HOURLY_INLINE_SKATE_RENTAL/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/hyra-inlines-barcelona-per-timme/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 378, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 482, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,ca,PAGINAS/16_BLOG_INLINE_SKATES/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 465, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,de,PAGINAS/16_BLOG_INLINE_SKATES/de/index.html,https://rentalscooterbarcelona.com/de/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 351, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 464, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,en,PAGINAS/16_BLOG_INLINE_SKATES/en/index.html,https://rentalscooterbarcelona.com/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 489, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,es,PAGINAS/16_BLOG_INLINE_SKATES/es/index.html,https://rentalscooterbarcelona.com/es/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 485, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,fr,PAGINAS/16_BLOG_INLINE_SKATES/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 354, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 468, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,it,PAGINAS/16_BLOG_INLINE_SKATES/it/index.html,https://rentalscooterbarcelona.com/it/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 465, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,nl,PAGINAS/16_BLOG_INLINE_SKATES/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 479, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,pl,PAGINAS/16_BLOG_INLINE_SKATES/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 489, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,pt,PAGINAS/16_BLOG_INLINE_SKATES/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 479, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,16_BLOG_INLINE_SKATES,sv,PAGINAS/16_BLOG_INLINE_SKATES/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/inline-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 479, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,ca,PAGINAS/17_BLOG_LONGBOARD/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/longboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,de,PAGINAS/17_BLOG_LONGBOARD/de/index.html,https://rentalscooterbarcelona.com/de/blog/longboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 351, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 443, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,en,PAGINAS/17_BLOG_LONGBOARD/en/index.html,https://rentalscooterbarcelona.com/blog/longboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 470, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,es,PAGINAS/17_BLOG_LONGBOARD/es/index.html,https://rentalscooterbarcelona.com/es/blog/longboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 467, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,fr,PAGINAS/17_BLOG_LONGBOARD/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/longboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 354, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 452, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,it,PAGINAS/17_BLOG_LONGBOARD/it/index.html,https://rentalscooterbarcelona.com/it/blog/longboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,nl,PAGINAS/17_BLOG_LONGBOARD/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/longboard/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,pl,PAGINAS/17_BLOG_LONGBOARD/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/longboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 470, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,pt,PAGINAS/17_BLOG_LONGBOARD/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/longboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,17_BLOG_LONGBOARD,sv,PAGINAS/17_BLOG_LONGBOARD/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/longboard/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,ca,PAGINAS/18_BLOG_ROLLER_SKATES/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/roller-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,de,PAGINAS/18_BLOG_ROLLER_SKATES/de/index.html,https://rentalscooterbarcelona.com/de/blog/roller-skates/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 351, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 443, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,en,PAGINAS/18_BLOG_ROLLER_SKATES/en/index.html,https://rentalscooterbarcelona.com/blog/roller-skates/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 471, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,es,PAGINAS/18_BLOG_ROLLER_SKATES/es/index.html,https://rentalscooterbarcelona.com/es/blog/roller-skates/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 468, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,fr,PAGINAS/18_BLOG_ROLLER_SKATES/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/roller-skates/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 354, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 452, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,it,PAGINAS/18_BLOG_ROLLER_SKATES/it/index.html,https://rentalscooterbarcelona.com/it/blog/roller-skates/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,nl,PAGINAS/18_BLOG_ROLLER_SKATES/nl/index.html,https://rentalscooterbarcelona.com/nl/blog/roller-skates/#webpage.dateModified,"[""2026-06-29"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-06-29\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,pl,PAGINAS/18_BLOG_ROLLER_SKATES/pl/index.html,https://rentalscooterbarcelona.com/pl/blog/roller-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 367, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 471, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,pt,PAGINAS/18_BLOG_ROLLER_SKATES/pt/index.html,https://rentalscooterbarcelona.com/pt/blog/roller-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,18_BLOG_ROLLER_SKATES,sv,PAGINAS/18_BLOG_ROLLER_SKATES/sv/index.html,https://rentalscooterbarcelona.com/sv/blog/roller-skates/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 364, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 458, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,ca,PAGINAS/19_BLOG_SCOOTER/cat/index.html,https://rentalscooterbarcelona.com/cat/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 353, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 449, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,de,PAGINAS/19_BLOG_SCOOTER/de/index.html,https://rentalscooterbarcelona.com/de/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 351, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 444, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,en,PAGINAS/19_BLOG_SCOOTER/en/index.html,https://rentalscooterbarcelona.com/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 463, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,es,PAGINAS/19_BLOG_SCOOTER/es/index.html,https://rentalscooterbarcelona.com/es/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 361, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 463, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
2,U03,MEDIO,19_BLOG_SCOOTER,fr,PAGINAS/19_BLOG_SCOOTER/fr/index.html,https://rentalscooterbarcelona.com/fr/blog/scooter/#webpage.dateModified,"[""2026-07-27"", ""2026-08-24""]",Un valor real de última modificación; pendiente de fuente.,FECHA REAL PENDIENTE,"[{""line"": 354, ""json_block"": 1, ""json_path"": ""$.@graph[4].dateModified"", ""code"": ""\""2026-07-27\""""}, {""line"": 452, ""json_block"": 2, ""json_path"": ""$.@graph[0].dateModified"", ""code"": ""\""2026-08-24\""""}]"
